0.017687,0.013251
0.017750,0.012908
0.017812,0.012566
0.017875,0.012337
0.017937,0.012337
0.018000,0.012337
0.018062,0.012451
0.018125,0.012566
0.018187,0.012566
0.018250,0.012109
0.018312,0.011766
0.018375,0.011538
0.018437,0.011195
0.018500,0.011081
0.018562,0.011081
0.018625,0.010852
0.018687,0.010509
0.018750,0.010395
0.018812,0.009824
0.018875,0.009367
0.018937,0.008910
0.019000,0.008568
0.019062,0.008339
0.019125,0.007654
0.019187,0.006854
0.019250,0.005940
0.019312,0.004912
0.019375,0.003998
0.019437,0.003427
0.019500,0.002285
0.019563,0.001257
0.019625,0.000114
0.019688,-0.001371
0.019750,-0.002627
0.019813,-0.003884
0.019875,-0.004569
0.019938,-0.005026
0.020000,-0.005597
0.020063,-0.006397
0.020125,-0.007425
0.020188,-0.008796
0.020250,-0.009938
0.020313,-0.011081
0.020375,-0.011766
0.020438,-0.012337
0.020500,-0.013023
0.020563,-0.013708
0.020625,-0.014279
0.020688,-0.014850
0.020750,-0.015536
0.020813,-0.016221
0.020875,-0.016792
0.020938,-0.017135
0.021000,-0.017478
0.021063,-0.017820
0.021125,-0.018163
0.021188,-0.018620
0.021250,-0.019191
0.021313,-0.019877
0.021375,-0.020219
0.021438,-0.020334
0.021500,-0.020334
0.021562,-0.020448
0.021625,-0.020448
0.021687,-0.020905
0.021750,-0.021590
0.021812,-0.021590
0.021875,-0.021476
0.021937,-0.021247
0.022000,-0.021019
0.022062,-0.020905
0.022125,-0.021019
0.022187,-0.020790
0.022250,-0.020334
0.022312,-0.019534
0.022375,-0.018620
0.022437,-0.017706
0.022500,-0.017021
0.022562,-0.016450
0.022625,-0.015650
0.022687,-0.014622
0.022750,-0.013480
0.022812,-0.012223
0.022875,-0.011081
0.022937,-0.009938
0.023000,-0.009367
0.023062,-0.008453
0.023125,-0.007197
0.023187,-0.005712
0.023250,-0.004227
0.023312,-0.002856
0.023375,-0.001942
0.023438,-0.000800
0.023500,0.000457
0.023563,0.001371
0.023625,0.002399
0.023688,0.003313
0.023750,0.004227
0.023813,0.005141
0.023875,0.006054
0.023938,0.007311
0.024000,0.008339
0.024063,0.009367
0.024125,0.010167
0.024188,0.010509
0.024250,0.010738
0.024313,0.011195
0.024375,0.011766
0.024438,0.012451
0.024500,0.012908
0.024563,0.013480
0.024625,0.013822
0.024688,0.014165
0.024750,0.014393
0.024813,0.014622
0.024875,0.015193
0.024938,0.015764
0.025000,0.016335
0.025063,0.016792
0.025125,0.016792
0.025188,0.017021
0.025250,0.017363
0.025313,0.017478
0.025375,0.017706
0.025437,0.018163
0.025500,0.018506
0.025562,0.018963
0.025625,0.019305
0.025687,0.019648
0.025750,0.019762
0.025812,0.020219
0.025875,0.020448
0.025937,0.020562
0.026000,0.020676
0.026062,0.020676
0.026125,0.020676
0.026187,0.020905
0.026250,0.020905
0.026312,0.020562
0.026375,0.020676
0.026437,0.020676
0.026500,0.020562
0.026562,0.020562
0.026625,0.020334
0.026687,0.020105
0.026750,0.019420
0.026812,0.019077
0.026875,0.019534
0.026937,0.019762
0.027000,0.019991
0.027062,0.019877
0.027125,0.019191
0.027187,0.018734
0.027250,0.018506
0.027312,0.018392
0.027375,0.019305
0.027438,0.020334
0.027500,0.020676
0.027563,0.020562
0.027625,0.020219
0.027688,0.019648
0.027750,0.019534
0.027813,0.019648
0.027875,0.019648
0.027938,0.019762
0.028000,0.019877
0.028063,0.019420
0.028125,0.019077
0.028188,0.019077
0.028250,0.018963
0.028313,0.019077
0.028375,0.019077
0.028438,0.018849
0.028500,0.018392
0.028563,0.017478
0.028625,0.016678
0.028688,0.015764
0.028750,0.014622
0.028813,0.013251
0.028875,0.012109
0.028938,0.011423
0.029000,0.010509
0.029063,0.008910
0.029125,0.007539
0.029188,0.006054
0.029250,0.004341
0.029312,0.003313
0.029375,0.002285
0.029437,0.001142
0.029500,-0.000114
0.029562,-0.001942
0.029625,-0.003427
0.029687,-0.004684
0.029750,-0.005940
0.029812,-0.007082
0.029875,-0.007768
0.029937,-0.008682
0.030000,-0.009367
0.030062,-0.010167
0.030125,-0.011081
0.030187,-0.011766
0.030250,-0.012566
0.030312,-0.013594
0.030375,-0.014279
0.030437,-0.015079
0.030500,-0.015764
0.030562,-0.016335
0.030625,-0.017021
0.030687,-0.018049
0.030750,-0.018734
0.030812,-0.019305
0.030875,-0.020105
0.030937,-0.020905
0.031000,-0.021819
0.031062,-0.022732
0.031125,-0.023761
0.031187,-0.024332
0.031250,-0.024560
0.031313,-0.024674
0.031375,-0.025017
0.031438,-0.025474
0.031500,-0.026274
0.031563,-0.026959
0.031625,-0.027302
0.031688,-0.027759
0.031750,-0.027987
0.031813,-0.027759
0.031875,-0.027530
0.031938,-0.027416
0.032000,-0.027530
0.032063,-0.027873
0.032125,-0.027987
0.032188,-0.028444
0.032250,-0.028901
0.032313,-0.028901
0.032375,-0.028787
0.032438,-0.028673
0.032500,-0.028901
0.032563,-0.029130
0.032625,-0.028901
0.032688,-0.028787
0.032750,-0.028558
0.032813,-0.028101
0.032875,-0.027530
0.032938,-0.026959
0.033000,-0.026274
0.033063,-0.025588
0.033125,-0.025246
0.033188,-0.025017
0.033250,-0.024560
0.033313,-0.023875
0.033375,-0.023418
0.033438,-0.023075
0.033500,-0.022618
0.033563,-0.022390
0.033625,-0.022047
0.033688,-0.022047
0.033750,-0.022161
0.033813,-0.022161
0.033875,-0.021819
0.033938,-0.021362
0.034000,-0.020790
0.034063,-0.020219
0.034125,-0.019991
0.034188,-0.019420
0.034250,-0.018849
0.034313,-0.018163
0.034375,-0.017249
0.034438,-0.016792
0.034500,-0.016107
0.034563,-0.015536
0.034625,-0.015079
0.034688,-0.014279
0.034750,-0.013137
0.034813,-0.011995
0.034875,-0.010852
0.034938,-0.010167
0.035000,-0.009481
0.035063,-0.008453
0.035125,-0.007768
0.035187,-0.007082
0.035250,-0.006054
0.035312,-0.005026
0.035375,-0.003998
0.035437,-0.002742
0.035500,-0.001485
0.035562,0.000114
0.035625,0.001142
0.035687,0.001828
0.035750,0.002970
0.035812,0.003770
0.035875,0.004912
0.035937,0.006054
0.036000,0.006626
0.036062,0.007539
0.036125,0.008339
0.036187,0.008796
0.036250,0.009024
0.036312,0.009596
0.036375,0.010624
